Data;Ano;Mes;Product;Region;Retailer;Sales Method;State;Price per Unit;Total Sales;Units Sold
jan/21;2021;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;Connecticut;26;182;7
jan/21;2021;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;55;1650;30
jan/21;2021;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;41;451;11
out/21;2021;10;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;80;2400;30
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;80;3200;40
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;80;3600;45
out/21;2021;10;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;64;576;9
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;61;854;14
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;New Hampshire;61;732;12
jan/20;2020;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;New York;36;1152;32
fev/20;2020;2;Roupa Feminina;Nordeste;Foot Locker;Outlet;New York;39;1287;33
mar/20;2020;3;Roupa Feminina;Nordeste;Foot Locker;Outlet;New York;47;1645;35
jan/20;2020;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;New York;36;1260;35
mar/20;2020;3;Roupa Feminina;Nordeste;Foot Locker;Outlet;New York;44;1408;32
jan/20;2020;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;New York;38;1254;33
mar/20;2020;3;Roupa Feminina;Nordeste;Foot Locker;Outlet;New York;46;1610;35
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;39;234;6
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;38;228;6
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;48;384;8
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;42;294;7
jan/20;2020;1;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;53;424;8
out/21;2021;10;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;32;224;7
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;30;210;7
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;52;572;11
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;49;588;12
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;50;600;12
dez/21;2021;12;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;53;424;8
nov/21;2021;11;Roupa Feminina;Nordeste;Foot Locker;Outlet;Pennsylvania;51;408;8
jul/21;2021;7;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;38;532;14
mar/21;2021;3;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;25;150;6
abr/21;2021;4;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;26;156;6
mai/21;2021;5;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;36;324;9
set/21;2021;9;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;41;246;6
jun/21;2021;6;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;43;516;12
fev/21;2021;2;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;27;216;8
ago/21;2021;8;Roupa Feminina;Nordeste;Foot Locker;Outlet;Rhode Island;38;380;10
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Connecticut;38;380;10
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Connecticut;39;312;8
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Connecticut;24;48;2
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;50;750;15
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;33;165;5
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;65;1170;18
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;65;2145;33
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;65;2275;35
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;44;264;6
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;43;473;11
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;49;588;12
fev/20;2020;2;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;31;899;29
mar/20;2020;3;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;35;945;27
jan/20;2020;1;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;36;1008;28
jan/20;2020;1;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;32;800;25
mar/20;2020;3;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;38;1140;30
jan/20;2020;1;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;31;744;24
fev/20;2020;2;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;33;957;29
mar/20;2020;3;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;New York;40;1280;32
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;36;72;2
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;40;120;3
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;42;126;3
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;32;160;5
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;28;56;2
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;32;32;1
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;40;200;5
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;43;258;6
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;43;258;6
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;39;234;6
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;43;215;5
ago/21;2021;8;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;29;145;5
fev/21;2021;2;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;20;40;2
abr/21;2021;4;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;21;42;2
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;39;78;2
jun/21;2021;6;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;26;182;7
mai/21;2021;5;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;27;135;5
set/21;2021;9;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;30;90;3
jul/21;2021;7;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;31;186;6
mar/21;2021;3;Calçado Atlético Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;20;20;1
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Connecticut;43;516;12
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Connecticut;36;360;10
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Connecticut;19;133;7
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Connecticut;18;90;5
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;45;1260;28
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;45;1350;30
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;29;232;8
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;35;350;10
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;65;1300;20
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;65;2275;35
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;65;2600;40
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;52;312;6
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;51;561;11
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New Hampshire;47;611;13
jan/20;2020;1;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;32;1120;35
mar/20;2020;3;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;37;1147;31
fev/20;2020;2;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;28;896;32
jan/20;2020;1;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;32;1024;32
jan/20;2020;1;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;27;837;31
mar/20;2020;3;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;37;1110;30
mar/20;2020;3;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;35;1050;30
fev/20;2020;2;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;New York;36;1044;29
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;38;190;5
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;38;152;4
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;32;192;6
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;27;135;5
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;42;210;5
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;43;301;7
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;44;352;8
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;47;329;7
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;25;125;5
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;29;174;6
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Pennsylvania;38;304;8
abr/21;2021;4;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;16;64;4
mai/21;2021;5;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;32;192;6
jun/21;2021;6;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;32;224;7
set/21;2021;9;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;29;116;4
ago/21;2021;8;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;30;270;9
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;40;120;3
jul/21;2021;7;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;27;216;8
mar/21;2021;3;Calçado de Rua Feminino;Nordeste;Foot Locker;Outlet;Rhode Island;17;102;6
jun/21;2021;6;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;36;324;9
ago/21;2021;8;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;43;258;6
jul/21;2021;7;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;43;387;9
out/21;2021;10;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;50;250;5
abr/21;2021;4;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;37;148;4
mar/21;2021;3;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;39;195;5
mai/21;2021;5;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;37;296;8
set/21;2021;9;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;41;246;6
fev/21;2021;2;Roupa Masculino;Nordeste;Sports Direct;Outlet;Connecticut;39;273;7
abr/21;2021;4;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;33;132;4
fev/21;2021;2;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;36;180;5
ago/21;2021;8;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;40;200;5
mai/21;2021;5;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;39;234;6
out/21;2021;10;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;51;153;3
mar/21;2021;3;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;36;108;3
set/21;2021;9;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;39;156;4
jul/21;2021;7;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;41;328;8
jun/21;2021;6;Roupa Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;39;273;7
jan/21;2021;1;Roupa Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;39;195;5
nov/21;2021;11;Roupa Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;43;258;6
dez/21;2021;12;Roupa Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;41;287;7
jul/21;2021;7;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;38;456;12
ago/21;2021;8;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;34;442;13
abr/21;2021;4;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;30;180;6
mai/21;2021;5;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;35;280;8
out/21;2021;10;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;39;351;9
mar/21;2021;3;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;32;224;7
jun/21;2021;6;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;38;456;12
set/21;2021;9;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Connecticut;40;360;9
ago/21;2021;8;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;33;363;11
jun/21;2021;6;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;36;396;11
mar/21;2021;3;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;31;186;6
out/21;2021;10;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;37;259;7
abr/21;2021;4;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;28;140;5
mai/21;2021;5;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;34;238;7
set/21;2021;9;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;35;315;9
jul/21;2021;7;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;36;396;11
jan/21;2021;1;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;28;252;9
fev/21;2021;2;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;31;155;5
dez/21;2021;12;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;37;370;10
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;40;280;7
ago/21;2021;8;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;40;760;19
out/21;2021;10;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;46;690;15
mar/21;2021;3;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;26;468;18
mai/21;2021;5;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;40;760;19
jul/21;2021;7;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;42;840;20
abr/21;2021;4;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;28;448;16
jun/21;2021;6;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;40;840;21
set/21;2021;9;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Connecticut;43;731;17
abr/21;2021;4;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;28;420;15
jul/21;2021;7;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;37;666;18
out/21;2021;10;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;40;520;13
ago/21;2021;8;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;40;800;20
mar/21;2021;3;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;28;448;16
set/21;2021;9;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;36;540;15
jun/21;2021;6;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;39;780;20
mai/21;2021;5;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Massachusetts;41;697;17
jan/21;2021;1;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;28;392;14
fev/21;2021;2;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;26;416;16
dez/21;2021;12;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;48;768;16
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;Sports Direct;Outlet;Rhode Island;40;440;11
jul/21;2021;7;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;40;600;15
ago/21;2021;8;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;44;528;12
mar/21;2021;3;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;29;261;9
fev/21;2021;2;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;32;320;10
jun/21;2021;6;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;39;507;13
abr/21;2021;4;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;26;234;9
mai/21;2021;5;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;41;533;13
set/21;2021;9;Roupa Feminina;Nordeste;Sports Direct;Outlet;Connecticut;45;360;8
fev/21;2021;2;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;30;240;8
jul/21;2021;7;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;41;533;13
set/21;2021;9;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;41;328;8
mai/21;2021;5;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;43;430;10
ago/21;2021;8;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;46;460;10
jun/21;2021;6;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;47;564;12
abr/21;2021;4;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;30;270;9
mar/21;2021;3;Roupa Feminina;Nordeste;Sports Direct;Outlet;Massachusetts;31;217;7
jan/21;2021;1;Roupa Feminina;Nordeste;Sports Direct;Outlet;Rhode Island;26;208;8
dez/21;2021;12;Roupa Feminina;Nordeste;Sports Direct;Outlet;Rhode Island;51;561;11
nov/21;2021;11;Roupa Feminina;Nordeste;Sports Direct;Outlet;Rhode Island;46;368;8
out/21;2021;10;Roupa Feminina;Nordeste;Sports Direct;Outlet;Rhode Island;47;329;7
abr/21;2021;4;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;26;104;4
mar/21;2021;3;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;27;81;3
fev/21;2021;2;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;24;96;4
ago/21;2021;8;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;32;224;7
mai/21;2021;5;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;32;224;7
set/21;2021;9;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;30;180;6
jun/21;2021;6;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;35;315;9
jul/21;2021;7;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;34;306;9
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Connecticut;43;215;5
set/21;2021;9;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;34;136;4
out/21;2021;10;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;38;114;3
abr/21;2021;4;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;23;92;4
mar/21;2021;3;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;25;225;9
ago/21;2021;8;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;31;186;6
jun/21;2021;6;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;34;238;7
mai/21;2021;5;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;32;160;5
fev/21;2021;2;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;27;216;8
jul/21;2021;7;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;34;272;8
jan/21;2021;1;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Rhode Island;25;75;3
dez/21;2021;12;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Rhode Island;34;272;8
nov/21;2021;11;Calçado Atlético Feminino;Nordeste;Sports Direct;Outlet;Rhode Island;36;252;7
mar/21;2021;3;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;23;184;8
set/21;2021;9;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;33;198;6
jun/21;2021;6;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;35;350;10
jul/21;2021;7;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;29;319;11
mai/21;2021;5;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;32;256;8
ago/21;2021;8;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;36;396;11
abr/21;2021;4;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;20;120;6
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Connecticut;36;216;6
set/21;2021;9;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;30;150;5
jul/21;2021;7;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;32;288;9
out/21;2021;10;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;41;164;4
abr/21;2021;4;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;22;110;5
ago/21;2021;8;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;29;261;9
mai/21;2021;5;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;30;210;7
jun/21;2021;6;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;36;288;8
mar/21;2021;3;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Massachusetts;23;138;6
jan/21;2021;1;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Rhode Island;22;176;8
fev/21;2021;2;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Rhode Island;24;168;7
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Rhode Island;37;259;7
dez/21;2021;12;Calçado de Rua Feminino;Nordeste;Sports Direct;Outlet;Rhode Island;40;360;9
abr/20;2020;4;Roupa Masculino;Nordeste;Walmart;Outlet;New York;51;1479;29
abr/20;2020;4;Roupa Masculino;Nordeste;Walmart;Outlet;New York;43;1204;28
mai/20;2020;5;Roupa Masculino;Nordeste;Walmart;Outlet;New York;47;1316;28
abr/20;2020;4;Roupa Masculino;Nordeste;Walmart;Outlet;New York;44;1408;32
mai/20;2020;5;Roupa Masculino;Nordeste;Walmart;Outlet;New York;48;1344;28
abr/20;2020;4;Calçado Atlético Masculino;Nordeste;Walmart;Outlet;New York;43;1505;35
mai/20;2020;5;Calçado Atlético Masculino;Nordeste;Walmart;Outlet;New York;43;1333;31
abr/20;2020;4;Calçado Atlético Masculino;Nordeste;Walmart;Outlet;New York;40;1240;31
abr/20;2020;4;Calçado de Rua Masculino;Nordeste;Walmart;Outlet;New York;39;1599;41
abr/20;2020;4;Calçado de Rua Masculino;Nordeste;Walmart;Outlet;New York;46;1840;40
mai/20;2020;5;Calçado de Rua Masculino;Nordeste;Walmart;Outlet;New York;48;2016;42
abr/20;2020;4;Roupa Feminina;Nordeste;Walmart;Outlet;New York;50;1650;33
mai/20;2020;5;Roupa Feminina;Nordeste;Walmart;Outlet;New York;53;1696;32
abr/20;2020;4;Roupa Feminina;Nordeste;Walmart;Outlet;New York;45;1575;35
jul/20;2020;7;Roupa Feminina;Nordeste;Walmart;Outlet;New York;48;1632;34
abr/20;2020;4;Roupa Feminina;Nordeste;Walmart;Outlet;New York;48;1728;36
abr/20;2020;4;Calçado Atlético Feminino;Nordeste;Walmart;Outlet;New York;41;1107;27
abr/20;2020;4;Calçado Atlético Feminino;Nordeste;Walmart;Outlet;New York;34;1054;31
mai/20;2020;5;Calçado Atlético Feminino;Nordeste;Walmart;Outlet;New York;41;1271;31
abr/20;2020;4;Calçado de Rua Feminino;Nordeste;Walmart;Outlet;New York;36;1152;32
mai/20;2020;5;Calçado de Rua Feminino;Nordeste;Walmart;Outlet;New York;42;1386;33
abr/20;2020;4;Calçado de Rua Feminino;Nordeste;Walmart;Outlet;New York;43;1247;29
nov/21;2021;11;Calçado Atlético Masculino;Nordeste;West Gear;Outlet;Vermont;47;470;10
nov/21;2021;11;Calçado de Rua Masculino;Nordeste;West Gear;Outlet;Vermont;54;756;14
out/21;2021;10;Roupa Feminina;Nordeste;West Gear;Outlet;Vermont;54;486;9
nov/21;2021;11;Calçado de Rua Feminino;Nordeste;West Gear;Outlet;Vermont;46;460;10
out/21;2021;10;Calçado Atlético Masculino;Sul;Amazon;Outlet;Alabama;40;1000;25
out/21;2021;10;Calçado Atlético Masculino;Sul;Amazon;Outlet;Alabama;30;270;9
out/21;2021;10;Calçado de Rua Masculino;Sul;Amazon;Outlet;Alabama;40;1800;45
out/21;2021;10;Calçado de Rua Masculino;Sul;Amazon;Outlet;Alabama;27;378;14
out/21;2021;10;Calçado Atlético Feminino;Sul;Amazon;Outlet;Alabama;35;350;10
out/21;2021;10;Calçado Atlético Feminino;Sul;Amazon;Outlet;Alabama;25;75;3
